Latitude,Longitude,Altitude (meters),Date,"Time (hour, minute, second)"
41.848781,-71.098159,297.4,1/22/2023,19:59:46
41.848709,-71.096961,297.2,1/22/2023,19:59:48
41.848632,-71.095764,297.2,1/22/2023,19:59:50
41.848548,-71.094566,297,1/22/2023,19:59:52
41.848506,-71.093971,296.5,1/22/2023,19:59:53
41.848419,-71.092773,295.2,1/22/2023,19:59:55
41.848331,-71.091575,292.9,1/22/2023,19:59:57
41.848239,-71.090377,291.2,1/22/2023,19:59:59
41.848152,-71.089179,291.6,1/22/2023,20:00:01
41.848056,-71.087989,293.1,1/22/2023,20:00:03
41.847961,-71.086807,293.6,1/22/2023,20:00:05
41.847866,-71.085632,294.4,1/22/2023,20:00:07
41.84782,-71.085037,294.3,1/22/2023,20:00:08
41.847724,-71.083854,293.3,1/22/2023,20:00:10
41.847625,-71.082672,292.5,1/22/2023,20:00:12
41.847522,-71.081481,291.8,1/22/2023,20:00:14
41.847412,-71.080299,292.2,1/22/2023,20:00:16
41.847297,-71.079109,291.6,1/22/2023,20:00:18
41.847179,-71.077926,291.1,1/22/2023,20:00:20
41.847072,-71.076736,289.5,1/22/2023,20:00:22
41.847019,-71.076148,288.6,1/22/2023,20:00:23
41.846923,-71.074958,288.3,1/22/2023,20:00:25
41.846832,-71.073776,289,1/22/2023,20:00:27
41.846755,-71.072578,289.1,1/22/2023,20:00:29
41.846679,-71.071395,289.9,1/22/2023,20:00:31
41.846607,-71.070205,290.7,1/22/2023,20:00:33
41.846534,-71.069007,291,1/22/2023,20:00:35
41.846454,-71.067825,289.9,1/22/2023,20:00:37
41.846412,-71.06723,290,1/22/2023,20:00:38
41.846324,-71.06604,289.3,1/22/2023,20:00:40
41.846233,-71.064857,290.7,1/22/2023,20:00:42
41.846138,-71.063674,291,1/22/2023,20:00:44
41.846035,-71.062492,290.7,1/22/2023,20:00:46
41.845916,-71.061302,290.1,1/22/2023,20:00:48
41.845783,-71.060119,289.9,1/22/2023,20:00:50
41.845638,-71.058944,290.6,1/22/2023,20:00:52
41.845558,-71.058357,290.5,1/22/2023,20:00:53
41.845386,-71.057189,290.6,1/22/2023,20:00:55
41.845199,-71.056022,290.7,1/22/2023,20:00:57
41.845008,-71.054855,290.5,1/22/2023,20:00:59
41.844802,-71.053703,290.2,1/22/2023,20:01:01
41.844585,-71.052551,290.4,1/22/2023,20:01:03
41.84436,-71.051406,290.3,1/22/2023,20:01:05
41.844123,-71.05027,290.6,1/22/2023,20:01:07
41.844005,-71.049697,290.8,1/22/2023,20:01:08
41.843761,-71.048568,290.6,1/22/2023,20:01:10
41.843528,-71.047431,291.1,1/22/2023,20:01:12
41.843299,-71.046302,290.8,1/22/2023,20:01:14
41.843059,-71.045181,289.9,1/22/2023,20:01:16
41.8428,-71.044067,288.1,1/22/2023,20:01:18
41.842525,-71.042961,286.8,1/22/2023,20:01:20
41.842201,-71.041893,285.4,1/22/2023,20:01:22
41.842018,-71.041374,284.9,1/22/2023,20:01:23
41.841613,-71.040359,284.8,1/22/2023,20:01:25
41.841159,-71.039413,286,1/22/2023,20:01:27
41.840648,-71.038551,287.2,1/22/2023,20:01:29
41.840106,-71.03775,287.6,1/22/2023,20:01:31
41.839553,-71.036979,288.3,1/22/2023,20:01:33
41.838989,-71.036247,289,1/22/2023,20:01:35
41.838424,-71.03553,289.5,1/22/2023,20:01:37
41.83815,-71.035163,288.3,1/22/2023,20:01:38
41.837604,-71.034408,285.4,1/22/2023,20:01:40
41.83707,-71.033622,282.1,1/22/2023,20:01:42
41.83654,-71.032814,278.7,1/22/2023,20:01:44
41.836009,-71.031974,274.7,1/22/2023,20:01:46
41.835575,-71.031013,268.1,1/22/2023,20:01:48
41.835315,-71.029899,265.5,1/22/2023,20:01:50
41.835273,-71.028671,257.4,1/22/2023,20:01:52
41.835327,-71.028045,249.3,1/22/2023,20:01:53
41.835578,-71.026786,244.8,1/22/2023,20:01:55
41.836009,-71.025596,245.5,1/22/2023,20:01:57
41.836593,-71.024528,248.5,1/22/2023,20:01:59
41.837287,-71.023635,258.4,1/22/2023,20:02:01
41.838066,-71.022911,266.7,1/22/2023,20:02:03
41.838912,-71.022377,271.1,1/22/2023,20:02:05
41.839805,-71.022018,277,1/22/2023,20:02:07
41.84027,-71.021911,277,1/22/2023,20:02:08
41.841217,-71.021835,276.5,1/22/2023,20:02:10
41.842174,-71.021972,274.3,1/22/2023,20:02:12
41.843124,-71.022308,271.6,1/22/2023,20:02:14
41.844051,-71.022834,270.1,1/22/2023,20:02:16
41.844928,-71.023521,268.4,1/22/2023,20:02:18
41.845344,-71.023925,268.1,1/22/2023,20:02:19
41.846103,-71.024848,268.8,1/22/2023,20:02:21
41.846755,-71.025894,272.4,1/22/2023,20:02:23
41.847282,-71.02703,276.6,1/22/2023,20:02:25
41.847671,-71.028228,282.2,1/22/2023,20:02:27
41.847919,-71.029464,287.4,1/22/2023,20:02:29
41.848033,-71.0307,289.8,1/22/2023,20:02:31
41.848014,-71.031929,293.2,1/22/2023,20:02:33
41.847961,-71.032531,294.5,1/22/2023,20:02:34
41.847751,-71.033699,294.7,1/22/2023,20:02:36
41.847423,-71.034805,295.2,1/22/2023,20:02:38
41.847,-71.035827,296.9,1/22/2023,20:02:40
41.8465,-71.036758,299.7,1/22/2023,20:02:42
41.845935,-71.03759,303.5,1/22/2023,20:02:44
41.845321,-71.038322,305.3,1/22/2023,20:02:46
41.844654,-71.038925,309.1,1/22/2023,20:02:48
41.844306,-71.039192,312.2,1/22/2023,20:02:49
41.843589,-71.039634,315.2,1/22/2023,20:02:51
41.842849,-71.03997,317.6,1/22/2023,20:02:53
41.84209,-71.040206,319.4,1/22/2023,20:02:55
41.841316,-71.040344,321.2,1/22/2023,20:02:57
41.840538,-71.040382,321.9,1/22/2023,20:02:59
41.839756,-71.040321,322,1/22/2023,20:03:01
41.838981,-71.040161,322,1/22/2023,20:03:03
41.838596,-71.040046,322.7,1/22/2023,20:03:04
41.837833,-71.039764,323.2,1/22/2023,20:03:06
41.837085,-71.03939,323.3,1/22/2023,20:03:08
41.836364,-71.038902,323.9,1/22/2023,20:03:10
41.835689,-71.038337,327.6,1/22/2023,20:03:12
41.835063,-71.037689,332.7,1/22/2023,20:03:14
41.834491,-71.036972,335.3,1/22/2023,20:03:16
41.833976,-71.036201,341.2,1/22/2023,20:03:18
41.833736,-71.035797,346.5,1/22/2023,20:03:19
41.833278,-71.034965,348.7,1/22/2023,20:03:21
41.832828,-71.034103,347.4,1/22/2023,20:03:23
41.832389,-71.03321,344.8,1/22/2023,20:03:25
41.831935,-71.032302,345.6,1/22/2023,20:03:27
41.831489,-71.031379,347.7,1/22/2023,20:03:29
41.831062,-71.030456,349.8,1/22/2023,20:03:31
41.830642,-71.029541,354.3,1/22/2023,20:03:33
41.830432,-71.029083,358.8,1/22/2023,20:03:34
41.830024,-71.028167,361,1/22/2023,20:03:36
41.829616,-71.027236,361.8,1/22/2023,20:03:38
41.8292,-71.026298,361.4,1/22/2023,20:03:40
41.828781,-71.025352,362,1/22/2023,20:03:42
41.828384,-71.024383,363.2,1/22/2023,20:03:44
41.828025,-71.023376,364.7,1/22/2023,20:03:46
41.827716,-71.022346,368.5,1/22/2023,20:03:48
41.827587,-71.02182,373,1/22/2023,20:03:49
41.827381,-71.020751,377.7,1/22/2023,20:03:51
41.827255,-71.019668,382.7,1/22/2023,20:03:53
41.827228,-71.018554,386,1/22/2023,20:03:55
41.827293,-71.01744,387.8,1/22/2023,20:03:57
41.827434,-71.016319,387.6,1/22/2023,20:03:59
41.827659,-71.015205,387.1,1/22/2023,20:04:01
41.827964,-71.014091,386.1,1/22/2023,20:04:03
41.82814,-71.013542,385.5,1/22/2023,20:04:04
41.828529,-71.012451,387.1,1/22/2023,20:04:06
41.828979,-71.011398,389,1/22/2023,20:04:08
41.829494,-71.010383,389.6,1/22/2023,20:04:10
41.830078,-71.009422,389.6,1/22/2023,20:04:12
41.830734,-71.008522,389.1,1/22/2023,20:04:14
41.831459,-71.007698,389,1/22/2023,20:04:16
41.832248,-71.006958,389.3,1/22/2023,20:04:18
41.832664,-71.006622,390.2,1/22/2023,20:04:19
41.833534,-71.006034,391.7,1/22/2023,20:04:21
41.834445,-71.005577,394.7,1/22/2023,20:04:23
41.835391,-71.005241,396.5,1/22/2023,20:04:25
41.836364,-71.005035,396.3,1/22/2023,20:04:27
41.83736,-71.004951,394.9,1/22/2023,20:04:29
41.838371,-71.005004,393.6,1/22/2023,20:04:31
41.839385,-71.005203,391.5,1/22/2023,20:04:33
41.839889,-71.005355,389.9,1/22/2023,20:04:34
41.840881,-71.005752,389,1/22/2023,20:04:36
41.84185,-71.006286,387.2,1/22/2023,20:04:38
41.842781,-71.006942,384.5,1/22/2023,20:04:40
41.843673,-71.007713,380.6,1/22/2023,20:04:42
41.844524,-71.008605,375.1,1/22/2023,20:04:44
41.845317,-71.009605,372.4,1/22/2023,20:04:46
41.846042,-71.010719,368.3,1/22/2023,20:04:48
41.846374,-71.011299,365.6,1/22/2023,20:04:49
41.846961,-71.012527,365.7,1/22/2023,20:04:51
41.847457,-71.013801,366.5,1/22/2023,20:04:53
41.847854,-71.015113,367,1/22/2023,20:04:55
41.848152,-71.016456,366.8,1/22/2023,20:04:57
41.848354,-71.017807,365.2,1/22/2023,20:04:59
41.848457,-71.019172,363.9,1/22/2023,20:05:01
41.848457,-71.020538,361.3,1/22/2023,20:05:03
41.848415,-71.021209,360.2,1/22/2023,20:05:04
41.848251,-71.022529,360.4,1/22/2023,20:05:06
41.847991,-71.023788,360.9,1/22/2023,20:05:08
41.84764,-71.024978,362.1,1/22/2023,20:05:10
41.847206,-71.026077,363.1,1/22/2023,20:05:12
41.846691,-71.027084,363.3,1/22/2023,20:05:14
41.846107,-71.027999,362.9,1/22/2023,20:05:16
41.845451,-71.028808,361.9,1/22/2023,20:05:18
41.845104,-71.029174,360.6,1/22/2023,20:05:19
41.84436,-71.0298,360.5,1/22/2023,20:05:21
41.843574,-71.030296,361.9,1/22/2023,20:05:23
41.842765,-71.030639,363.5,1/22/2023,20:05:25
41.841941,-71.030845,365.6,1/22/2023,20:05:27
41.841121,-71.030914,367.1,1/22/2023,20:05:29
41.840309,-71.030853,367.3,1/22/2023,20:05:31
41.839511,-71.030647,366.1,1/22/2023,20:05:33
41.839118,-71.030494,362.5,1/22/2023,20:05:34
41.838356,-71.03009,359.7,1/22/2023,20:05:36
41.837635,-71.029556,358.4,1/22/2023,20:05:38
41.836978,-71.028892,358.7,1/22/2023,20:05:40
41.836391,-71.028121,360.9,1/22/2023,20:05:42
41.835891,-71.027252,363.5,1/22/2023,20:05:44
41.835479,-71.026306,364.5,1/22/2023,20:05:46
41.835151,-71.025291,365.3,1/22/2023,20:05:48
41.835014,-71.024749,363.1,1/22/2023,20:05:49
41.834815,-71.023628,359.6,1/22/2023,20:05:51
41.83472,-71.022453,357.5,1/22/2023,20:05:53
41.834739,-71.021247,358,1/22/2023,20:05:55
41.834873,-71.02005,359.9,1/22/2023,20:05:57
41.835117,-71.018875,362.9,1/22/2023,20:05:59
41.835468,-71.017745,363.8,1/22/2023,20:06:01
41.835914,-71.016647,363.8,1/22/2023,20:06:03
41.836177,-71.016113,361.4,1/22/2023,20:06:04
41.836772,-71.015083,358.2,1/22/2023,20:06:06
41.837459,-71.014122,357.1,1/22/2023,20:06:08
41.838226,-71.013267,359.1,1/22/2023,20:06:10
41.839057,-71.012512,361.1,1/22/2023,20:06:12
41.83995,-71.011878,362.2,1/22/2023,20:06:14
41.840888,-71.011367,362.6,1/22/2023,20:06:16
41.841873,-71.010955,361.1,1/22/2023,20:06:18
41.842384,-71.010803,357.9,1/22/2023,20:06:19
41.843429,-71.010612,356.1,1/22/2023,20:06:21
41.84449,-71.010566,357.2,1/22/2023,20:06:23
41.84555,-71.010673,359.6,1/22/2023,20:06:25
41.846591,-71.010917,362.3,1/22/2023,20:06:27
41.847602,-71.011299,363.9,1/22/2023,20:06:29
41.848579,-71.011802,363.9,1/22/2023,20:06:31
41.849517,-71.012435,362.2,1/22/2023,20:06:33
41.849967,-71.012809,359.8,1/22/2023,20:06:34
41.85083,-71.013633,358.8,1/22/2023,20:06:36
41.851623,-71.014564,359.4,1/22/2023,20:06:38
41.85234,-71.015594,360.2,1/22/2023,20:06:40
41.852966,-71.0167,361.8,1/22/2023,20:06:42
41.8535,-71.01786,363.5,1/22/2023,20:06:44
41.853939,-71.019073,363.8,1/22/2023,20:06:46
41.854286,-71.020332,363.1,1/22/2023,20:06:48
41.854423,-71.020973,360.9,1/22/2023,20:06:49
41.854629,-71.02227,358.7,1/22/2023,20:06:51
41.854728,-71.023574,358.3,1/22/2023,20:06:53
41.854721,-71.024864,359.3,1/22/2023,20:06:55
41.854606,-71.026115,360.8,1/22/2023,20:06:57
41.854396,-71.02732,361.6,1/22/2023,20:06:59
41.854091,-71.028465,362.1,1/22/2023,20:07:01
41.853698,-71.029533,362.9,1/22/2023,20:07:03
41.853469,-71.030036,362.7,1/22/2023,20:07:04
41.852958,-71.030967,362.4,1/22/2023,20:07:06
41.852375,-71.031806,361.8,1/22/2023,20:07:08
41.85173,-71.032539,360.8,1/22/2023,20:07:10
41.851024,-71.033157,360.4,1/22/2023,20:07:12
41.850276,-71.033638,360.6,1/22/2023,20:07:14
41.849494,-71.033981,360.7,1/22/2023,20:07:16
41.848693,-71.034187,361.3,1/22/2023,20:07:18
41.848293,-71.034233,362.2,1/22/2023,20:07:19
41.847496,-71.034225,362.7,1/22/2023,20:07:21
41.846717,-71.03408,362.7,1/22/2023,20:07:23
41.845962,-71.033805,363,1/22/2023,20:07:25
41.845237,-71.033393,362,1/22/2023,20:07:27
41.844558,-71.032859,360.6,1/22/2023,20:07:29
41.843914,-71.032249,360.8,1/22/2023,20:07:31
41.843284,-71.031623,362.8,1/22/2023,20:07:33
41.842971,-71.031318,366.1,1/22/2023,20:07:34
41.842327,-71.030746,368.2,1/22/2023,20:07:36
41.841651,-71.03025,367.3,1/22/2023,20:07:38
41.840923,-71.029861,363.3,1/22/2023,20:07:40
41.840145,-71.029609,358.2,1/22/2023,20:07:42
41.839324,-71.029533,354.2,1/22/2023,20:07:44
41.838497,-71.029685,354,1/22/2023,20:07:46
41.837699,-71.030059,354.7,1/22/2023,20:07:48
41.837326,-71.030326,355.3,1/22/2023,20:07:49
41.836639,-71.031021,355.4,1/22/2023,20:07:51
41.836059,-71.031921,354.6,1/22/2023,20:07:53
41.83562,-71.032997,353.6,1/22/2023,20:07:55
41.835357,-71.034202,353.1,1/22/2023,20:07:57
41.8353,-71.035484,353.8,1/22/2023,20:07:59
41.835472,-71.036781,354.6,1/22/2023,20:08:01
41.835845,-71.038024,356.2,1/22/2023,20:08:03
41.836109,-71.038612,355.1,1/22/2023,20:08:04
41.836784,-71.039665,353.4,1/22/2023,20:08:06
41.837623,-71.040496,354.6,1/22/2023,20:08:08
41.838577,-71.041069,355.2,1/22/2023,20:08:10
41.839599,-71.041358,355.5,1/22/2023,20:08:12
41.840637,-71.041358,354.7,1/22/2023,20:08:14
41.84164,-71.041069,353.7,1/22/2023,20:08:16
41.842559,-71.040512,351.5,1/22/2023,20:08:18
41.842975,-71.040145,349.2,1/22/2023,20:08:19
41.843685,-71.039253,347.4,1/22/2023,20:08:21
41.8442,-71.038185,346.3,1/22/2023,20:08:23
41.844493,-71.037017,345,1/22/2023,20:08:25
41.844558,-71.03582,342.8,1/22/2023,20:08:27
41.844383,-71.034667,341.5,1/22/2023,20:08:29
41.84399,-71.03366,341.4,1/22/2023,20:08:31
41.843418,-71.032852,341.5,1/22/2023,20:08:33
41.843078,-71.032539,341.6,1/22/2023,20:08:34
41.842323,-71.032142,342.9,1/22/2023,20:08:36
41.841518,-71.032058,345,1/22/2023,20:08:38
41.840732,-71.03231,347.7,1/22/2023,20:08:40
41.840026,-71.032867,349.9,1/22/2023,20:08:42
41.83945,-71.033683,351,1/22/2023,20:08:44
41.839061,-71.034721,351.3,1/22/2023,20:08:46
41.838882,-71.035903,350.3,1/22/2023,20:08:48
41.838882,-71.036521,347,1/22/2023,20:08:49
41.839073,-71.037773,345.3,1/22/2023,20:08:51
41.839523,-71.038955,345.5,1/22/2023,20:08:53
41.840183,-71.03997,345.9,1/22/2023,20:08:55
41.841011,-71.04074,348.8,1/22/2023,20:08:57
41.841945,-71.041229,351.1,1/22/2023,20:08:59
41.842929,-71.041389,351.8,1/22/2023,20:09:01
41.843898,-71.041229,352.4,1/22/2023,20:09:03
41.844352,-71.04103,352.7,1/22/2023,20:09:04
41.845161,-71.040412,353.5,1/22/2023,20:09:06
41.845794,-71.039566,355.2,1/22/2023,20:09:08
41.84621,-71.038566,356.5,1/22/2023,20:09:10
41.846393,-71.037498,356.5,1/22/2023,20:09:12
41.846324,-71.036453,355.6,1/22/2023,20:09:14
41.846012,-71.03553,356.3,1/22/2023,20:09:16
41.845508,-71.034812,356.5,1/22/2023,20:09:18
41.845199,-71.034561,356.3,1/22/2023,20:09:19
41.844501,-71.034317,357.6,1/22/2023,20:09:21
41.843788,-71.034408,358.2,1/22/2023,20:09:23
41.84312,-71.034835,357,1/22/2023,20:09:25
41.842571,-71.035568,357.2,1/22/2023,20:09:27
41.842216,-71.036544,358.2,1/22/2023,20:09:29
41.84209,-71.037651,358.1,1/22/2023,20:09:31
41.842227,-71.038803,358.7,1/22/2023,20:09:33
41.842399,-71.03936,358.2,1/22/2023,20:09:34
41.842914,-71.04039,356.8,1/22/2023,20:09:36
41.843631,-71.041221,353.7,1/22/2023,20:09:38
41.844509,-71.041778,352.8,1/22/2023,20:09:40
41.845443,-71.042037,357.4,1/22/2023,20:09:42
41.846366,-71.042106,366.8,1/22/2023,20:09:44
41.847255,-71.042076,371.7,1/22/2023,20:09:46
41.848129,-71.04203,379.4,1/22/2023,20:09:48
41.848571,-71.042015,379.3,1/22/2023,20:09:49
41.84946,-71.042015,378.4,1/22/2023,20:09:51
41.850372,-71.042098,373.9,1/22/2023,20:09:53
41.851303,-71.042282,369.9,1/22/2023,20:09:55
41.852226,-71.04261,367.8,1/22/2023,20:09:57
41.853118,-71.043098,367.9,1/22/2023,20:09:59
41.85395,-71.043739,368.8,1/22/2023,20:10:01
41.854709,-71.044517,369.7,1/22/2023,20:10:03
41.85506,-71.044952,368.8,1/22/2023,20:10:04
41.855686,-71.045936,367.1,1/22/2023,20:10:06
41.856197,-71.047035,364.9,1/22/2023,20:10:08
41.856575,-71.048217,363.5,1/22/2023,20:10:10
41.856792,-71.049453,364.2,1/22/2023,20:10:12
41.856853,-71.050697,363.9,1/22/2023,20:10:14
41.856746,-71.05191,363.4,1/22/2023,20:10:16
41.856479,-71.053054,363.6,1/22/2023,20:10:18
41.856292,-71.053581,364.8,1/22/2023,20:10:19
41.855823,-71.054542,365.1,1/22/2023,20:10:21
41.855239,-71.055343,364.6,1/22/2023,20:10:23
41.854557,-71.055969,363.5,1/22/2023,20:10:25
41.853809,-71.056388,362.9,1/22/2023,20:10:27
41.853027,-71.056571,363.1,1/22/2023,20:10:29
41.852245,-71.056533,363.2,1/22/2023,20:10:31
41.851497,-71.056266,363.3,1/22/2023,20:10:33
41.851142,-71.056053,363.4,1/22/2023,20:10:34
41.850494,-71.05548,362.3,1/22/2023,20:10:36
41.849945,-71.054725,360.6,1/22/2023,20:10:38
41.849521,-71.053817,360,1/22/2023,20:10:40
41.84925,-71.052795,360.3,1/22/2023,20:10:42
41.84914,-71.051704,360.2,1/22/2023,20:10:44
41.849212,-71.050575,360,1/22/2023,20:10:46
41.849472,-71.049453,359.4,1/22/2023,20:10:48
41.84967,-71.048919,357.5,1/22/2023,20:10:49
41.850212,-71.047912,356.2,1/22/2023,20:10:51
41.85091,-71.047065,357.3,1/22/2023,20:10:53
41.851737,-71.046409,359.8,1/22/2023,20:10:55
41.852649,-71.045997,361.3,1/22/2023,20:10:57
41.853622,-71.045814,361.1,1/22/2023,20:10:59
41.85461,-71.045913,360.4,1/22/2023,20:11:01
41.855583,-71.046302,356.8,1/22/2023,20:11:03
41.856037,-71.046607,352.7,1/22/2023,20:11:04
41.856845,-71.047431,351.3,1/22/2023,20:11:06
41.857475,-71.048446,354.9,1/22/2023,20:11:08
41.857894,-71.049583,361.6,1/22/2023,20:11:10
41.858119,-71.050758,364.2,1/22/2023,20:11:12
41.858169,-71.051956,360.9,1/22/2023,20:11:14
41.858032,-71.053123,359.4,1/22/2023,20:11:16
41.857711,-71.054191,356.7,1/22/2023,20:11:18
41.85749,-71.054672,357.4,1/22/2023,20:11:19
41.856952,-71.055473,360.1,1/22/2023,20:11:21
41.856311,-71.056076,362.2,1/22/2023,20:11:23
41.855602,-71.056465,362,1/22/2023,20:11:25
41.854843,-71.056632,358.7,1/22/2023,20:11:27
41.854072,-71.056571,355.8,1/22/2023,20:11:29
41.853328,-71.056282,355.1,1/22/2023,20:11:31
41.852664,-71.055763,356.3,1/22/2023,20:11:33
41.852375,-71.055442,358.8,1/22/2023,20:11:34
41.85189,-71.054664,361.5,1/22/2023,20:11:36
41.851539,-71.053756,361.7,1/22/2023,20:11:38
41.851333,-71.052742,359.6,1/22/2023,20:11:40
41.851295,-71.051658,357.2,1/22/2023,20:11:42
41.851432,-71.050544,356.8,1/22/2023,20:11:44
41.851749,-71.049476,357.4,1/22/2023,20:11:46
41.852237,-71.048492,359.1,1/22/2023,20:11:48
41.852535,-71.048042,361.2,1/22/2023,20:11:49
41.853229,-71.047264,360.6,1/22/2023,20:11:51
41.854034,-71.046653,359.5,1/22/2023,20:11:53
41.854934,-71.046234,357.1,1/22/2023,20:11:55
41.855899,-71.046043,355.6,1/22/2023,20:11:57
41.856887,-71.046089,355.2,1/22/2023,20:11:59
41.857837,-71.046394,355.6,1/22/2023,20:12:01
41.858715,-71.046951,357.9,1/22/2023,20:12:03
41.859115,-71.047302,359.6,1/22/2023,20:12:04
41.859825,-71.048141,360.4,1/22/2023,20:12:06
41.860382,-71.049148,359.9,1/22/2023,20:12:08
41.860767,-71.05027,358.8,1/22/2023,20:12:10
41.86095,-71.051445,358.4,1/22/2023,20:12:12
41.860939,-71.052619,358.2,1/22/2023,20:12:14
41.86074,-71.053726,358.5,1/22/2023,20:12:16
41.860385,-71.05471,361.2,1/22/2023,20:12:18
41.860153,-71.055137,362.6,1/22/2023,20:12:19
41.859611,-71.05587,364.1,1/22/2023,20:12:21
41.858985,-71.056411,365.1,1/22/2023,20:12:23
41.858306,-71.056755,364.6,1/22/2023,20:12:25
41.857604,-71.05693,364.3,1/22/2023,20:12:27
41.856895,-71.056976,365.3,1/22/2023,20:12:29
41.856201,-71.0569,366.2,1/22/2023,20:12:31
41.855529,-71.056732,369.1,1/22/2023,20:12:33
41.855201,-71.056625,371.7,1/22/2023,20:12:34
41.854549,-71.056373,372.3,1/22/2023,20:12:36
41.853904,-71.056091,372.2,1/22/2023,20:12:38
41.85326,-71.055778,371.9,1/22/2023,20:12:40
41.852619,-71.05545,372.9,1/22/2023,20:12:42
41.851985,-71.055107,374.7,1/22/2023,20:12:44
41.851371,-71.054733,376,1/22/2023,20:12:46
41.850765,-71.054359,379,1/22/2023,20:12:48
41.850463,-71.054168,382.1,1/22/2023,20:12:49
41.849864,-71.053794,382.3,1/22/2023,20:12:51
41.849254,-71.05339,378.8,1/22/2023,20:12:53
41.848632,-71.052955,373.9,1/22/2023,20:12:55
41.847995,-71.052513,372.9,1/22/2023,20:12:57
41.847351,-71.052062,373.1,1/22/2023,20:12:59
41.846714,-71.051612,373.5,1/22/2023,20:13:01
41.846073,-71.051147,371.7,1/22/2023,20:13:03
41.845745,-71.050926,370.7,1/22/2023,20:13:04
41.845088,-71.05046,368.9,1/22/2023,20:13:06
41.844425,-71.049972,366.1,1/22/2023,20:13:08
41.843753,-71.049476,365.3,1/22/2023,20:13:10
41.843093,-71.04895,364.5,1/22/2023,20:13:12
41.842437,-71.0484,362.5,1/22/2023,20:13:14
41.841785,-71.047828,360.9,1/22/2023,20:13:16
41.841129,-71.047264,358.4,1/22/2023,20:13:18
41.840801,-71.046981,357,1/22/2023,20:13:19
41.840133,-71.046432,355.8,1/22/2023,20:13:21
41.839458,-71.045875,353.1,1/22/2023,20:13:23
41.838779,-71.045326,351.7,1/22/2023,20:13:25
41.838096,-71.044776,351.8,1/22/2023,20:13:27
41.837409,-71.044235,352.7,1/22/2023,20:13:29
41.836723,-71.043685,353.7,1/22/2023,20:13:31
41.83604,-71.043151,356.7,1/22/2023,20:13:33
41.835704,-71.042877,361.3,1/22/2023,20:13:34
41.835048,-71.042343,367,1/22/2023,20:13:36
41.834388,-71.041862,373.2,1/22/2023,20:13:38
41.833713,-71.041481,378.3,1/22/2023,20:13:40
41.833003,-71.041229,380.3,1/22/2023,20:13:42
41.832263,-71.041122,379.5,1/22/2023,20:13:44
41.831501,-71.041168,378.6,1/22/2023,20:13:46
41.830738,-71.041366,376.9,1/22/2023,20:13:48
41.83036,-71.041526,379.8,1/22/2023,20:13:49
41.829627,-71.041877,382.7,1/22/2023,20:13:51
41.828899,-71.042236,386.8,1/22/2023,20:13:53
41.828178,-71.042572,390.8,1/22/2023,20:13:55
41.827461,-71.042907,391.9,1/22/2023,20:13:57
41.826728,-71.043251,391.5,1/22/2023,20:13:59
41.825984,-71.043609,391.3,1/22/2023,20:14:01
41.825218,-71.043983,390.5,1/22/2023,20:14:03
41.824825,-71.044174,388.8,1/22/2023,20:14:04
41.82402,-71.044548,384.5,1/22/2023,20:14:06
