-71.1986365,42.0009985,42.637,0.13,0.07,9.4,-0.04,0.04,0.03,,
-71.1985779,42.0009702,43.033,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.1985193,42.0009417,43.442,0.13,0.07,9.39,-0.04,0.04,0.03,,
-71.1984607,42.0009131,43.84,0.13,0.08,9.39,-0.04,0.04,0.03,2260:343795.600,23:29:37.600 05/03/2023
-71.198402,42.0008843,44.263,0.13,0.07,9.4,-0.04,0.04,0.03,2260:343795.800,23:29:37.800 05/03/2023
-71.1983433,42.0008556,44.739,0.12,0.08,9.4,-0.04,0.04,0.03,,
-71.1982845,42.0008271,45.191,0.13,0.08,9.41,-0.04,0.04,0.03,,
-71.1982254,42.0007986,45.652,0.13,0.07,9.39,-0.04,0.04,0.03,,
-71.1981662,42.0007701,46.109,0.13,0.07,9.41,-0.04,0.04,0.03,,
-71.1981068,42.0007416,46.521,0.11,0.08,9.4,-0.04,0.04,0.03,,
-71.1980474,42.0007132,46.914,0.13,0.09,9.4,-0.04,0.05,0.03,,
-71.197988,42.0006846,47.32,0.12,0.06,9.4,-0.04,0.05,0.03,,
-71.1979286,42.0006561,47.743,0.13,0.09,9.38,-0.05,0.04,0.03,,
-71.1978693,42.0006274,48.244,0.11,0.08,9.39,-0.05,0.04,0.03,,
-71.1978101,42.0005987,48.807,0.14,0.07,9.38,-0.05,0.02,0.03,,
-71.1977507,42.0005701,49.372,0.13,0.08,9.37,-0.05,0.04,0.03,,
-71.1976917,42.000542,49.92,0.12,0.07,9.4,-0.04,0.05,0.03,,
-71.1976321,42.000513,50.472,0.11,0.06,9.41,-0.05,0.04,0.03,,
-71.1975725,42.0004845,51.013,0.12,0.07,9.41,-0.04,0.04,0.03,,
-71.1975128,42.0004562,51.595,0.12,0.06,9.41,-0.04,0.04,0.03,,
-71.1974529,42.0004281,52.174,0.12,0.07,9.4,-0.04,0.04,0.03,,
-71.197393,42.0004002,52.732,0.13,0.08,9.41,-0.04,0.04,0.03,,
-71.197333,42.0003725,53.31,0.13,0.07,9.4,-0.04,0.04,0.03,,
-71.1972727,42.0003451,53.952,0.13,0.07,9.41,-0.04,0.04,0.03,,
-71.1972127,42.0003181,54.588,0.12,0.07,9.41,-0.04,0.04,0.03,,
-71.1971524,42.0002901,55.236,0.13,0.07,9.4,-0.04,0.04,0.03,,
-71.1970921,42.0002629,55.862,0.12,0.08,9.41,-0.04,0.04,0.03,,
-71.1970319,42.0002357,56.494,0.13,0.06,9.4,-0.04,0.04,0.03,,
-71.1969717,42.0002086,57.15,0.13,0.08,9.41,-0.04,0.04,0.03,,
-71.1969118,42.0001816,57.821,0.13,0.06,9.4,-0.04,0.04,0.03,,
-71.1968519,42.0001546,58.499,0.13,0.08,9.42,-0.05,0.04,0.03,,
-71.1967925,42.0001276,59.194,0.13,0.05,9.38,-0.05,0.04,0.03,,
-71.1967334,42.0001008,59.899,0.12,0.07,9.42,-0.05,0.04,0.03,,
-71.196674,42.0000734,60.661,0.13,0.06,9.41,-0.04,0.04,0.03,,
-71.1966149,42.0000462,61.397,0.14,0.09,9.43,-0.04,0.04,0.03,2260:343801.800,23:29:43.800 05/03/2023
-71.196556,42.0000189,62.149,0.12,0.07,9.42,-0.04,0.04,0.03,,
-71.1964973,41.9999917,62.885,0.13,0.07,9.41,-0.04,0.04,0.03,,
-71.1964388,41.9999644,63.595,0.12,0.07,9.41,-0.04,0.04,0.03,,
-71.1963804,41.9999372,64.297,0.13,0.07,9.42,-0.04,0.04,0.03,,
-71.196322,41.9999101,64.969,0.11,0.07,9.44,-0.05,0.04,0.03,,
-71.1962638,41.9998834,65.637,0.12,0.08,9.44,-0.05,0.04,0.03,,
-71.196205,41.9998562,66.297,0.12,0.07,9.45,-0.04,0.04,0.03,,
-71.1961463,41.9998294,66.895,0.11,0.08,9.45,-0.04,0.04,0.03,,
-71.1960876,41.9998028,67.458,0.1,0.06,9.36,-0.05,0.05,0.03,,
-71.1960287,41.9997762,67.972,0.16,0.06,9.44,-0.05,0.03,0.03,,
-71.1959698,41.9997496,68.464,0.12,0.06,9.44,-0.05,0.05,0.04,,
-71.1959109,41.9997229,68.941,1.54,-1.59,9.23,-0.04,0.04,0.03,,
-71.1958519,41.9996959,69.409,1.57,-1.59,9.3,-0.04,0.04,0.03,,
-71.1957936,41.9996689,69.884,1.54,-1.56,9.25,-0.04,0.04,0.03,,
-71.1957342,41.9996415,70.397,1.53,-1.56,9.12,-0.04,0.04,0.03,,
-71.1956752,41.9996143,70.869,1.66,-1.68,9.5,-0.02,0.04,0.03,,
-71.1956166,41.999587,71.364,1.49,-1.38,9.12,-0.03,0.04,0.03,,
-71.1955581,41.9995596,71.9,1.56,-1.37,9.31,-0.07,0.04,0.02,,
-71.1954998,41.9995322,72.468,1.53,-1.79,9.27,-0.05,0.04,0.03,,
-71.1954417,41.9995047,73.049,1.57,-1.59,9.24,-0.02,0.04,0.03,,
-71.1953838,41.9994772,73.642,1.59,-1.32,9.31,-0.04,0.04,0.03,,
-71.1953264,41.9994498,74.217,1.58,-1.51,9.24,-0.07,0.04,0.03,,
-71.195268,41.999422,74.789,1.46,-1.87,9.3,-0.05,0.04,0.03,,
-71.1952104,41.9993945,75.369,1.56,-1.5,9.19,-0.02,0.04,0.03,,
-71.1951532,41.9993669,75.944,1.6,-1.41,9.22,-0.04,0.04,0.03,,
-71.1950962,41.9993394,76.516,1.52,-1.58,9.31,-0.06,0.04,0.03,,
-71.1950393,41.9993118,77.09,1.52,-1.67,9.23,-0.05,0.04,0.03,,
-71.1949826,41.9992843,77.681,1.58,-1.62,9.3,-0.02,0.04,0.03,,
-71.1949259,41.9992568,78.285,1.8,-1.3,9.03,-0.04,0.04,0.03,,
-71.1948692,41.9992297,78.901,1.47,-1.65,9.34,-0.06,0.04,0.03,,
-71.1948129,41.9992031,79.525,1.5,-1.7,9.34,-0.04,0.04,0.03,,
-71.1947559,41.9991759,80.227,1.58,-1.55,9.26,-0.03,0.04,0.03,,
